periodo,periodo_inicio,periodo_fin,pagePath,pageTitle,screenPageViews,totalUsers,sessions,engagementRate,averageSessionDuration
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/espana-campeona-mundial-2026-argentina-ferran-torres/,"España, campeona del Mundial 2026 ante Argentin",120,55,68,1.000000,139.83
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/que-es-un-doblete-sismico-y-por-que-el-terremoto-de-venezuela-fue-tan-destructivo/,Doblete sísmico en Venezuela: por qué fue tan destructivo,120,51,79,1.000000,365.74
anterior,2026-07-16,2026-08-01,/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-jueves-30-de-julio-de-2026/,Precio del dólar hoy en República Dominicana este jueves 30 de julio de 2026 - Revista Mercado,120,53,76,0.973684,36.69
anterior,2026-07-16,2026-08-01,/rankings_cat/empresas-mas-admiradas/,Empresas más Admiradas Archives - Revista Mercado,120,55,65,0.984615,15.35
actual,2026-08-02,2026-08-18,/empresas/alba-bay-una-nueva-vision-para-el-futuro-de-montecristi/,ALBA BAY: Una nueva visión para el futuro de Montecristi - Revista Mercado,119,47,69,0.942029,155.26
anterior,2026-07-16,2026-08-01,/empresas/sport-business/como-es-el-balon-de-la-final-del-mundial-2026-asi-es-el-trionda-final-y-la-tecnologia-que-esconde/,Trionda Final: el nuevo balón para la final del Mundial 2026,119,51,69,0.971014,74.95
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/la-nasa-revela-como-se-deformo-el-suelo-tras-el-terremoto-de-venezuela/,NASA publica mapas inéditos del terremoto que sacudió Venezuela,119,40,62,1.000000,374.93
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/records-espana-campeona-mundial-2026/,"España, campeona del Mundial 2026 ante Argentin",119,51,67,0.970149,128.20
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/republica-dominicana-condena-daniel-ortega-nicaragua-responde/,¿Por qué República Dominicana condenó a Daniel Ortega?,119,54,82,0.987805,119.74
anterior,2026-07-16,2026-08-01,/technology/artificial-intelligence/openai-revela-que-su-modelo-de-ia-ejecuto-un-ciberataque-autonomo-a-otra-empresa/,OpenAI revela que su modelo de IA ejecutó un ciberataque autónomo a otra empresa - Revista Mercado,119,48,69,0.942029,327.55
actual,2026-08-02,2026-08-18,/mercado-women/executive-profiles/maria-sol-messi-la-hermana-empresaria-de-lionel-messi/,"María Sol Messi, de la moda a expandir el universo Lionel Messi",118,56,83,0.987952,60.20
actual,2026-08-02,2026-08-18,/money-invest/daily-news/como-financiar-la-reconstruccion-de-colombia-tras-un-terremoto-y-cuanto-costara/,¿Cuánto costará reconstruir Colombia tras el terremoto?,118,52,66,1.000000,172.82
anterior,2026-07-16,2026-08-01,/actualidad/el-truco-del-vinagre-para-saber-si-tus-joyas-son-de-oro-autentico/,El truco del vinagre para saber si tus joyas son de oro auténtico - Revista Mercado,117,51,75,1.000000,111.04
anterior,2026-07-16,2026-08-01,/empresas/ciencia-innovacion-y-atencion-personalizada-en-medicina-estetica/,"Ciencia, innovación y atención personalizada en medicina estética - Revista Mercado",117,38,58,0.948276,192.58
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/republica-dominicana-entre-los-3-paises-mas-visitados-de-latinoamerica-en-2026/,"RD, entre los países más visitados de América Latina",117,58,84,0.940476,133.56
actual,2026-08-02,2026-08-18,/mercado-exchange/regresa-the-best-of-dr-2026-para-reconocer-lo-mejor-del-talento-dominicano/,Regresa The Best of DR 2026 para reconocer lo mejor del talento dominicano - Revista Mercado,117,53,79,0.974684,203.21
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/empleados-publicos-saldran-temprano-juegos-centroamericanos-2026/,¿Quiénes saldrán temprano este viernes por disposición del MAP?,117,54,71,0.971831,175.52
actual,2026-08-02,2026-08-18,/empresas/esto-gana-una-enfermera-en-republica-dominicana-en-2026-segun-el-mercado-laboral/,"Esto gana una enfermera en República Dominicana en 2026, según el mercado laboral - Revista Mercado",116,49,65,0.969231,92.78
anterior,2026-07-16,2026-08-01,/empresas/rd-inicia-expedicion-del-pasaporte-electronico-precio-requisitos-y-citas-disponibles/,"RD inicia expedición del pasaporte electrónico: precio, requisitos y citas disponibles - Revista Mercado",116,47,66,0.984848,96.21
anterior,2026-07-16,2026-08-01,/lifestyle/viajes/donde-viven-los-dominicanos-en-el-exterior-los-datos-del-nuevo-registro-sociodemografico-2026/,Diáspora dominicana: los países donde viven más quisqueyanos,116,49,81,0.962963,210.98
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/el-futbol-no-esta-en-venta-la-uefa-estalla-contra-la-fifa-por-su-plan-de-privatizar-parte-del-mundial/,Conflicto entre la FIFA y la UEFA por plan de inversión privada,116,53,79,0.987342,179.34
actual,2026-08-02,2026-08-18,/money-invest/daily-news/elecciones-en-brasil-2026-lula-da-silva-alista-su-estrategia-frente-a-la-reconfiguracion-de-la-derecha-regional/,Lula da Silva busca la reelección en las elecciones de Brasil 2026,116,54,72,0.972222,129.84
actual,2026-08-02,2026-08-18,/money-invest/daily-news/juegos-centroamericanos-santo-domingo-2026-guia-calendario-boletos-sedes/,Calendario de los Juegos Centroamericanos Santo Domingo 2026,116,47,63,0.984127,105.30
actual,2026-08-02,2026-08-18,/money-invest/daily-news/los-bancos-centrales-de-latinoamerica-congelaran-la-baja-de-tasas-pese-al-respiro-del-petroleo/,Bancos centrales de Latinoamérica frenan baja de tasas,116,55,75,0.986667,64.48
actual,2026-08-02,2026-08-18,/money-invest/daily-news/por-que-cae-la-imagen-internacional-de-estados-unidos-y-donald-trump-en-el-mundo/,¿Por qué cae la imagen de Estados Unidos y Trump en el mundo?,116,49,73,0.986301,167.81
anterior,2026-07-16,2026-08-01,/event-detail/family-values-2026/,Family Values 2026,115,51,61,0.967213,31.92
anterior,2026-07-16,2026-08-01,/event-detail/the-game-changers-2026/,The Game Changers 2026,115,47,60,1.000000,85.51
anterior,2026-07-16,2026-08-01,/mercado-women/josefina-navarro-banco-bhd-liderazgo-reputacion/,"Josefina Navarro: liderazgo, reputación y visión femenina en Banco BHD - Revista Mercado",115,56,78,1.000000,42.57
actual,2026-08-02,2026-08-18,/money-invest/daily-news/cambios-en-el-tren-gubernamental-abinader-nombra-a-jean-luis-rodriguez-como-nuevo-ministro-de-vivienda/,Jean Luis Rodríguez: quién es el nuevo ministro de Vivienda,115,56,78,0.974359,104.39
actual,2026-08-02,2026-08-18,/money-invest/daily-news/que-paso-con-la-accion-de-spacex-dos-meses-despues-ya-cotiza-casi-al-precio-de-su-debut/,SpaceX cumple dos meses en bolsa cerca de su precio de salida - Revista Mercado,115,53,77,0.961039,98.10
actual,2026-08-02,2026-08-18,/actualidad/donde-ver-el-eclipse-solar-total-de-agosto-de-2026-mapa-y-buscador-con-casi-500-miradores-oficiales/,Dónde ver el eclipse solar total de 2026 en España: mapa,114,56,79,0.962025,68.16
actual,2026-08-02,2026-08-18,/event-detail/the-game-changers-2026/,The Game Changers 2026,114,52,62,0.983871,89.14
actual,2026-08-02,2026-08-18,/event/the-best-of-dr/,The Best of DR,114,39,67,0.910448,191.89
actual,2026-08-02,2026-08-18,/money-invest/daily-news/regulacion-de-rentas-cortas-en-republica-dominicana-claves-del-nuevo-marco-legal-y-fiscal/,Regulación de rentas cortas en República Dominicana: Claves del nuevo marco legal y fiscal - Revista Mercado,114,55,65,0.984615,84.08
actual,2026-08-02,2026-08-18,/politica-de-cancelacion/,Política de cancelación - Revista Mercado,114,52,63,0.984127,36.03
anterior,2026-07-16,2026-08-01,/technology/donde-guarda-whatsapp-tus-fotos-y-como-recuperarlas-si-no-aparecen/,WhatsApp y la Gestión de Imágenes en tu Móvil - Revista Mercado,114,47,72,0.944444,39.44
anterior,2026-07-16,2026-08-01,/empresas/ranking-las-10-empresas-con-mas-empleados-en-el-mundo-en-2025/,Ranking: Las 10 empresas con más empleados en el mundo en 2025 - Revista Mercado,113,49,66,0.969697,131.03
anterior,2026-07-16,2026-08-01,/money-invest/ranking-paises-con-mayor-deuda-externa-en-america-latina-2025/,Ranking: Países con mayor deuda externa en América Latina 2025 - Revista Mercado,113,50,66,1.000000,130.70
actual,2026-08-02,2026-08-18,/technology/donde-guarda-whatsapp-tus-fotos-y-como-recuperarlas-si-no-aparecen/,WhatsApp y la Gestión de Imágenes en tu Móvil - Revista Mercado,113,47,75,0.973333,134.68
actual,2026-08-02,2026-08-18,/actualidad/resultados-de-la-loteria-quiniela-real-del-lunes-27-julio-de-2026/,Resultados de la Lotería Quiniela Real del lunes 27 julio de 2026 - Revista Mercado,112,39,56,1.000000,176.32
actual,2026-08-02,2026-08-18,/actualidad/resultados-de-las-loterias-del-16-de-junio-de-2026-en-republica-dominicana/,Resultados de las loterías del 16 de junio de 2026 en República Dominicana - Revista Mercado,112,49,73,1.000000,74.72
actual,2026-08-02,2026-08-18,/empresas/asi-cerro-el-riesgo-pais-en-america-latina-en-julio-el-balance-de-los-mercados-emergentes/,Riesgo país en América Latina: así cerró julio de 2026,112,51,66,0.969697,176.59
actual,2026-08-02,2026-08-18,/medihealth/salud/cual-es-el-olor-que-ahuyenta-a-las-ratas-y-los-ratones-de-su-casa/,¿Cuál es el olor que ahuyenta a las ratas y los ratones de su casa? - Revista Mercado,112,45,69,1.000000,118.82
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/ranking-de-educacion-en-latinoamerica-los-10-paises-con-mayor-porcentaje-de-poblacion-con-escolaridad-completa/,Ranking de educación en Latinoamérica,112,52,70,0.971429,84.35
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/videos-terremoto-7-1-japon-kumamoto/,"Así se vivió el terremoto de 7.1 en Japón: videos, heridos y daños",112,52,68,0.985294,125.01
anterior,2026-07-16,2026-08-01,/money-invest/internacional-economia/ranking-2026-de-los-paises-con-mas-submarinos-nucleares/,Ranking 2026 de los países con más submarinos nucleares - Revista Mercado,112,52,72,1.000000,77.63
actual,2026-08-02,2026-08-18,/new-suscribe-2026/,new suscribe 2026 - Revista Mercado,112,10,33,1.000000,703.10
anterior,2026-07-16,2026-08-01,/perfiles/grupo-rizek/,"Grupo Rizek, el más poderoso productor del cacao se ha diversificado - Revista Mercado",112,45,64,0.953125,158.93
anterior,2026-07-16,2026-08-01,/products/revista-mercado/,Revista Mercado - Revista Mercado,112,50,68,0.911765,124.78
anterior,2026-07-16,2026-08-01,/technology/senales-que-indican-que-alguien-accedio-a-tu-whatsapp-y-como-proteger-tu-cuenta/,Señales que indican que alguien accedió a tu WhatsApp y cómo proteger tu cuenta - Revista Mercado,112,54,67,0.985075,71.76
anterior,2026-07-16,2026-08-01,/event-detail/vision-emprendedora-2026-2/,Visión Emprendedora,111,44,65,0.969231,191.18
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/cual-es-la-zona-mas-lujosa-para-vivir-en-republica-dominicana-los-paraisos-inmobiliarios-mas-exclusivos/,¿Cuál es la zona más lujosa para vivir en República Dominicana?,111,49,58,1.000000,221.20
anterior,2026-07-16,2026-08-01,/lifestyle/ranking-nueve-ciudades-de-america-latina-en-el-top-10-de-las-mas-violentas-del-mundo/,Ranking: nueve ciudades de América Latina en el top 10 de las más violentas del mundo - Revista Mercado,111,51,64,1.000000,93.18
anterior,2026-07-16,2026-08-01,/technology/devices/como-recuperar-todas-tus-conversaciones-de-whatsapp-paso-a-paso-y-sin-perder-archivos/,Cómo recuperar todas tus conversaciones de WhatsApp paso a paso y sin perder archivos - Revista Mercado,111,51,65,1.000000,134.40
actual,2026-08-02,2026-08-18,/lifestyle/el-yate-de-oro-la-historia-detras-del-history-supreme/,El yate de oro: La historia detrás del History Supreme - Revista Mercado,110,48,65,1.000000,61.96
actual,2026-08-02,2026-08-18,/market-brief/finanzas/el-giro-de-los-mercados-en-julio-la-divisa-latinoamericana-que-vence-al-dolar-e-impacta-la-region/,El giro de los mercados en julio: La divisa latinoamericana que vence al dólar e impacta la región - Revista Mercado,110,52,72,0.986111,47.75
anterior,2026-07-16,2026-08-01,/mejores-empresas-para-trabajar-norte-2026/,Mejores Empresas Para Trabajar Norte 2026 - Revista Mercado,110,48,53,0.981132,24.47
actual,2026-08-02,2026-08-18,/powerful-women-2026/,Powerful Women 2026 - Revista Mercado,110,43,48,1.000000,40.51
actual,2026-08-02,2026-08-18,/technology/ciencia-y-espacio/nasa-desmiente-los-colores-en-la-luna-que-hay-detras-de-las-fotos-de-artemis-ii/,NASA desmiente los colores en la Luna: qué hay detrás de las fotos de Artemis II - Revista Mercado,110,41,68,0.970588,101.54
actual,2026-08-02,2026-08-18,/technology/whatsapp-empezara-a-cobrar-meta-lanza-suscripciones-y-cambia-su-modelo-de-negocio/,WhatsApp empezará a cobrar: Meta lanza suscripciones y cambia su modelo de negocio - Revista Mercado,110,49,66,0.984848,99.79
actual,2026-08-02,2026-08-18,/empresas/sport-business/el-otro-lado-del-medallero-los-deportes-que-no-aportaron-preseas-a-rd/,¿Qué deportes no dieron medallas a RD en 2026?,109,50,71,0.957746,207.57
actual,2026-08-02,2026-08-18,/money-invest/daily-news/el-nhc-pone-bajo-alerta-a-la-cuenca-del-caribe-tras-detectar-tres-perturbaciones-con-potencial-cicloico-en-el-atlantico/,NHC vigila tres perturbaciones en el Atlántico: una apunta al Caribe,109,51,78,0.961538,73.63
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/reforma-policial-rd-cambios-senado/,¿Qué cambia con la nueva reforma policial en RD?,109,46,69,0.942029,153.36
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/reforma-policial-republica-dominicana-faride-raful/,Reforma policial: Faride Raful explica avances del proceso,109,54,70,1.000000,98.14
anterior,2026-07-16,2026-08-01,/products/vision-emprendedora/,Visión Emprendedora - Revista Mercado,109,51,65,0.953846,16.11
anterior,2026-07-16,2026-08-01,/actualidad/cuanto-cuesta-ser-miss-republica-dominicana-el-precio-de-una-corona-supera-el-millon-de-pesos/,¿Cuánto cuesta participar en Miss RD Universo?,108,49,64,1.000000,194.53
actual,2026-08-02,2026-08-18,/actualidad/el-truco-del-vinagre-para-saber-si-tus-joyas-son-de-oro-autentico/,El truco del vinagre para saber si tus joyas son de oro auténtico - Revista Mercado,108,51,68,1.000000,121.26
actual,2026-08-02,2026-08-18,/empresas/brand-content/la-vida-se-celebra-alrededor-de-la-mesa/,La vida se celebra alrededor de la mesa - Revista Mercado,108,50,65,0.969231,65.19
actual,2026-08-02,2026-08-18,/empresas/sport-business/rebelion-de-los-gigantes-real-madrid-y-juventus-se-unen-al-boicot-contra-los-planes-comerciales-de-la-fifa/,Rebelión de los gigantes: Real Madrid y Juventus se unen al boicot contra los planes comerciales de la FIFA - Revista Mercado,108,51,76,1.000000,36.92
anterior,2026-07-16,2026-08-01,/medihealth/salud/que-le-pasa-al-higado-si-comes-pina-todos-los-dias-esto-dicen-los-estudios-cientificos/,¿Qué le pasa al hígado si comes piña todos los días? Esto dicen los estudios científicos - Revista Mercado,108,43,54,1.000000,152.14
anterior,2026-07-16,2026-08-01,/mercado-women/leadership/livia-chanes-ceo-nubank-latam/,"Quién es Livia Chanes, la nueva CEO de Nubank para Latam",108,49,68,0.970588,279.74
actual,2026-08-02,2026-08-18,/mercado-women/leadership/rita-abinader-eentrevista-exclusiva/,Rita Abinader: el mayor logro de una madre y su vida familiar,108,51,58,1.000000,176.09
actual,2026-08-02,2026-08-18,/money-invest/los-paises-con-mejor-educacion-del-mundo-segun-la-ocde/,Los países con mejor educación del mundo según la OCDE - Revista Mercado,108,37,54,0.981481,145.38
anterior,2026-07-16,2026-08-01,/politica-de-cancelacion/,Política de cancelación - Revista Mercado,108,53,62,1.000000,55.50
anterior,2026-07-16,2026-08-01,/empresas/brand-content/la-revolucion-humana/,La revolución humana - Revista Mercado,107,56,70,0.971429,82.76
anterior,2026-07-16,2026-08-01,/internacional/japon-evalua-los-danos-tras-un-terremoto-de-magnitud-71-en-kumamoto/,Varios heridos tras fuerte sismo en Japón,107,47,75,0.946667,120.18
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/final-mundial-2026-record-audiencia-estados-unidos/,Más de 60 millones vieron la final del Mundial 2026 en EE. UU.,107,48,68,0.985294,79.40
actual,2026-08-02,2026-08-18,/money-invest/daily-news/japon-predijo-el-terremoto-de-venezuela-el-informe-de-hace-20-anos-que-el-gobierno-ignoro/,¿Japón predijo el terremoto de Venezuela o solo advirtió el riesgo?,107,41,60,0.983333,121.25
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/sarampion-tras-mundial-2026-alerta-reintroduccion/,¿Por qué aumenta el riesgo de sarampión tras el Mundial 2026?,107,51,75,0.933333,135.82
actual,2026-08-02,2026-08-18,/empresas/sport-business/paulino-pulido-strehlke-y-otras-figuras-que-dejan-huella-en-santo-domingo-2026/,"Paulino, Pulido, Strehlke, dejan huella en Santo Domingo 2026",106,50,65,0.969231,151.90
actual,2026-08-02,2026-08-18,/event-detail/40-under-40-santo-domingo-2026/,40 Under 40 – Santo Domingo 2026,106,51,59,0.949153,73.50
anterior,2026-07-16,2026-08-01,/mercado-women/leadership/keiko-fujimori-asume-la-presidencia-hoy-en-peru/,Keiko Fujimori asume la presidencia de Perú con un país dividido,106,41,68,0.970588,148.23
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/cuales-son-las-10-economias-con-el-mayor-pib-nominal-en-el-mundo/,¿Cuáles son las 10 economías con el mayor PIB nominal en el mundo? - Revista Mercado,106,47,59,0.983051,192.76
actual,2026-08-02,2026-08-18,/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-miercoles-12-de-agosto-del-2026/,Precio del dólar hoy en República Dominicana este miércoles 12 de agosto del 2026 - Revista Mercado,106,49,69,0.971014,52.17
actual,2026-08-02,2026-08-18,/technology/el-truco-para-recuperar-mensajes-eliminados-o-borrados-en-whatsapp-que-pocos-conocen/,El truco para recuperar mensajes eliminados o borrados en WhatsApp que pocos conocen - Revista Mercado,106,44,67,0.985075,102.49
actual,2026-08-02,2026-08-18,/technology/whatsapp-te-delata-asi-sabran-cuando-usas-la-app-sin-abrir-chats/,WhatsApp te delata: así sabrán cuándo usas la app sin abrir chats - Revista Mercado,106,50,69,1.000000,94.60
