periodo,periodo_inicio,periodo_fin,pagePath,pageTitle,screenPageViews,totalUsers,sessions,engagementRate,averageSessionDuration
actual,2026-07-26,2026-08-11,/lifestyle/experiencias/ranking-estos-son-los-10-mejores-restaurantes-del-mundo-2025/,Ranking: Estos son los 10 mejores restaurantes del mundo 2025 - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/experiencias/ranking-los-10-mejores-paises-para-el-enoturismo/,Ranking: Los 10 mejores países para el enoturismo - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/experiencias/republica-dominicana-entre-los-3-paises-mas-visitados-de-latinoamerica-en-2026/,"RD, entre los países más visitados de América Latina",0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/festival-de-cannes-2026-la-permanencia-cultural-del-cine-como-valor-diferenciador-en-la-era-de-la-inmediatez/,Festival de Cannes 2026: La permanencia cultural del cine como valor diferenciador en la era de la inmediatez - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/hoteles/anantara-golden-triangle-un-paraiso-en-la-jungla/,Anantara Golden Triangle: Un paraíso en la jungla - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/hoteles/dior-llega-a-venecia-una-experiencia-de-lujo-en-el-hotel-cipriani/,Dior llega a Venecia: Una experiencia de lujo en el Hotel Cipriani - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/hoteles/dolly-parton-hotel/,Dolly Parton transforma Nashville: su primer hotel promete,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/hoteles/la-torre-senna-un-monumento-a-la-grandeza-de-ayrton-senna/,La Torre Senna: Un monumento a la grandeza de Ayrton Senna - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/hoteles/los-10-mejores-hoteles-del-mundo-el-exclusivo-rincon-de-latinoamerica-que-conquisto-el-ranking/,"Los 10 mejores hoteles del mundo en 2026, según Travel + Leisure",0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/hoteles/los-mejores-rooftops-de-hoteles-de-lujo-en-el-mundo/,Los mejores rooftops de hoteles de lujo en el mundo - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/hoteles/lujo-relax-y-aventura-knockranny-house-hotel-spa-lo-tiene-todo/,"Lujo, relax y aventura: Knockranny House Hotel & Spa lo tiene todo - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/hoteles/rusia-invertira-mas-de-2100-millones-de-dolares-para-la-construccion-de-hoteles/,"Rusia invertirá más de 2,100 millones de dólares para la construcción de hoteles - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/inversiones-de-lujo-mas-rentables/,Estas son las inversiones de lujo más rentables de los últimos 10 años,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/juan-luis-guerra-patrimonio-musical-y-poetico/,Juan Luis Guerra: patrimonio musical y poético - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/la-caida-del-consumo-de-alcohol-en-restaurantes-y-bares-transforma-el-negocio-de-la-hosteleria/,La caída del alcohol transforma bares y restaurantes en EE. UU.,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/la-compra-mas-grande-hecha-con-tarjeta-de-credito-us170-millones-en-una-sola-transaccion-que-fue-lo-que-se-compro/,La compra más grande hecha con tarjeta de crédito: US$170 millones en una sola transacción ¿que fue lo que se compró? - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/la-pelicula-de-terror-que-hollywood-no-se-atrevia-a-hacer-asi-es-ice-cream-man-de-eli-roth/,Eli Roth regresa a la gran pantalla con 'Ice Cream Man',0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/lamborghini-tower-miami/,Fabio Lamborghini va a por Miami - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/las-mansiones-de-las-estrellas-del-mundial-2026-la-de-ronaldo-es-la-mas-cara/,Las mansiones de los futbolistas del Mundial 2026,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/las-mejores-ciudades-del-mundo-en-2026-que-ciudades-de-america-latina-entraron-en-el-ranking/,Las mejores ciudades del mundo en 2026: qué ciudades de América Latina entraron en el ranking - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/latinos-ventas-estados-unidos/,Estos son los artistas latinos con más ventas en Estados Unidos,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/live-nation-y-sd-concerts-unen-fuerzas-para-revolucionar-los-conciertos-en-latinoamerica/,Live Nation y SD Concerts unen fuerzas para revolucionar los conciertos en Latinoamérica - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/los-10-mejores-restaurantes-de-nueva-york-en-2026-segun-la-guia-michelin/,Mejores restaurantes de Nueva York 2026 Michelin: un top - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/los-4-restaurantes-mas-exclusivos-del-mundo-en-2026/,Los 4 restaurantes más exclusivos del mundo en 2026 - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/los-5-mejores-libros-para-viajar-sin-salir-de-casa/,Los 5 mejores libros para viajar sin salir de casa  - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/los-destinos-mas-lujosos-del-mundo-para-cerrar-el-ano-con-estilo/,Los destinos más lujosos del mundo para cerrar el año con estilo - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/los-paises-mas-seguros-del-mundo-en-2026-estos-lideran-el-ranking-global/,Los países más seguros del mundo en 2026: estos lideran el ranking global - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/los-ricos-se-mudan-a-nuevos-barrios-en-barcelona/,Los ricos se mudan a nuevos barrios en Barcelona - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/lujo-en-altamar-los-cruceros-mas-esperados-de-2026/,Lujo en altamar: los cruceros más esperados de 2026 - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/lujo-poder-y-diplomacia-asi-fue-la-cena-de-estado-en-windsor-entre-carlos-iii-y-donald-trump/,"Lujo, poder y diplomacia: Así fue la cena de Estado en Windsor entre Carlos III y Donald Trump - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/marcello-hernandez-y-los-espys-2026-el-humor-como-puente-hacia-la-permanencia-cultural-del-deporte/,Marcello Hernández y los ESPYS 2026: El humor como puente hacia la permanencia cultural del deporte - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/mas-alla-de-hoteles-cinco-estrellas-asi-evoluciona-el-turismo-de-lujo-en-2026/,Más allá de hoteles cinco estrellas: así evoluciona el turismo de lujo en 2026 - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/mercadoteca/5-libros-imperdibles-para-sorprender-a-papa-en-su-dia/,5 Libros imperdibles para sorprender a papá en su día - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/mercadoteca/los-libros-que-recomiendan-los-ceo-de-latinoamerica-para-2026/,Los libros que recomiendan los CEO de Latinoamérica para 2026 - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/negocio-millonario-de-las-peliculas-navidenas/,"El negocio millonario de las películas navideñas, gracias a las mujeres",0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/paises-con-mas-multimillonarios-por-habitante/,Ranking mundial: los países donde viven más multimillonarios,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/patricia-reid-baquero/,"Patricia Reid Baquero, la ""Magnolia Dominicana""",0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/podcast-dominicanos/,3 podcast dominicanos para días lluviosos,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/premios-soberano-2026-lista-completa-de-ganadores-por-categoria/,Premios Soberano 2026: lista completa de ganadores por categoría - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/que-hace-que-henley-sea-mucho-mas-que-una-regata/,¿Qué hace que Henley sea mucho más que una regata? - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/que-hace-que-la-hamptons-fine-art-fair-sea-mucho-mas-que-una-feria-de-arte/,¿Qué hace que la Hamptons Fine Art Fair sea mucho más que una feria de arte? - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/ranking-2026-las-ciudades-que-la-generacion-z-esta-eligiendo-para-viajar/,Ranking 2026: las ciudades que la Generación Z está eligiendo para viajar - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/ranking-mundial-de-felicidad-2026-estos-son-los-paises-mas-felices-del-mundo/,Ranking mundial de felicidad 2026: estos son los países más felices del mundo - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/relojes/alta-relojeria-simbolos-de-estatus-elegancia-y-distincion/,"Alta relojería: símbolos de estatus, elegancia y distinción - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/relojes/bell-ross-20-anos/,Bell & Ross celebra 20 años del BR-01,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/relojes/inversion-en-alta-relojeria-el-regreso-de-los-modelos-con-mas-de-100-anos-de-historia/,Inversión en alta relojería: El regreso de los modelos con más de 100 años de historia - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/relojes/los-relojes-que-definen-a-los-ceo-mas-influyentes-del-mundo/,Los relojes que definen a los CEO más influyentes del mundo - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/relojes/lujo-precision-y-poder-los-relojes-que-marcaron-a-los-campeones-del-us-open-2025/,"Lujo, precisión y poder: los relojes que marcaron a los campeones del US Open 2025 - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/relojes/una-fortuna-en-la-muneca-el-exclusivo-rolex-de-us72100-con-el-que-messi-se-roba-las-miradas-en-el-mundial/,"¿Cuál es el reloj de Lionel Messi? Vale más de US$72,000",0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/sable-de-luz-de-luke-skywalker-se-vende-por-us375-millones-y-rompe-record-en-star-wars/,"Sable de Luke Skywalker se vende por US$3,75 millones",0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/seis-hoteles-iconicos-donde-el-lujo-se-convierte-en-experiencia/,Seis hoteles icónicos donde el lujo se convierte en experiencia - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/shebara-el-nuevo-simbolo-del-lujo-futurista-en-arabia-saudi/,Shebara: el nuevo símbolo del lujo futurista en Arabia Saudí - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/tapiz-de-bayeux-por-que-su-historico-traslado-a-londres-busca-volver-a-unir-a-francia-y-reino-unido/,Tapiz de Bayeux: por qué su histórico traslado a Londres busca volver a unir a Francia y Reino Unido - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/vermelho-el-nuevo-destino-de-lujo-que-lleva-el-sello-de-christian-louboutin/,"Vermelho, el nuevo destino de lujo que lleva el sello de Christian Louboutin - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/viajes/cuales-son-los-paises-con-mayor-crecimiento-de-pasajeros-aereos-en-america-latina/,Los países con mayor crecimiento aéreo en América Latina,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/viajes/destinos-turisticos-signo-zodiacal-2025/,Los mejores destinos turísticos según tu signo zodiacal en 2025,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/viajes/dia-mundial-del-turismo-2025-los-destinos-ecologicos-para-disfrutar-en-republica-dominicana/,Día Mundial del Turismo 2025: Los destinos ecológicos para disfrutar en República Dominicana - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/viajes/la-tormenta-politica-en-europa-por-que-los-tratados-impiden-expulsar-a-espana-de-la-zona-schengen/,España y Schengen: por qué la UE no puede expulsar al país,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/viajes/los-10-destinos-mas-visitados-del-mundo-en-2025/,Los 10 destinos más visitados del mundo en 2025 - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/viajes/los-destinos-mas-exclusivos-y-poco-conocidos-del-mundo/,Los destinos más exclusivos y poco conocidos del mundo - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/viajes/poder-del-pasaporte-de-rd-en-2026-lista-de-paises-que-no-exigen-visa-a-dominicanos/,Países que los dominicanos pueden visitar sin visa en 2026,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lifestyle/viajes/ranking-las-10-mejores-ciudades-del-mundo-para-la-generacion-z/,Ranking: Las 10 mejores ciudades del mundo para la generación Z - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/viajes/republica-dominicana-el-ascenso-imparable-del-turismo-de-lujo-en-el-caribe/,República Dominicana: El ascenso imparable del turismo de lujo en el Caribe - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/lifestyle/viajes/top-10-de-los-pasaportes-mas-poderosos-del-mundo-en-que-puesto-esta-republica-dominicana/,Ranking 2026: los 10 pasaportes más poderosos del mundo,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/lo-ultimo/page/2/,lo último - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/macroeconomia/cuando-el-secreto-bancario-dejo-de-ser-suficiente-para-el-offshore-financiero/,Cuando el secreto bancario dejó de ser suficiente para el offshore financiero - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/macroeconomia/el-dolar-cae-a-minimos-en-4-semanas-tras-tregua-entre-ee-uu-e-iran/,Dolar y sus Fluctuaciones Tras el Conflicto Medio Oriental - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/acropolis-a-la-cancha-del-mercado-de-valores/,(not set),0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/acropolis-a-la-cancha-del-mercado-de-valores/,"Acrópolis, a la cancha del mercado de valores - Revista Mercado",0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/amazon-supera-los-us3-billones-en-bolsa-tras-disparar-sus-ganancias-y-el-negocio-de-ia/,Amazon supera los US$3 billones en bolsa tras disparar sus ganancias y el negocio de IA - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/market-brief/bolsa-de-valores/fintech-el-motor-que-acelerara-el-mercado-de-valores-en-republica-dominicana/,Fintech: El motor que podría potenciar el Mercado de Valores en RD - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/bolsa-de-valores/mercados-globales-rompen-records-pese-a-la-volatilidad-economica/,Mercados globales rompen récords pese a la volatilidad económica - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/market-brief/cambios-para-mejorar/,Cambios para mejorar - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/camino-para-grandes-proyectos/,Camino para grandes proyectos - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/market-brief/divisas-latinoamericanas-avanzan-mientras-el-peso-dominicano-se-debilita/,Divisas latinoamericanas avanzan mientras el peso dominicano se debilita - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/market-brief/el-imparable-auge-de-los-pagos-digitales-en-republica-dominicana/,El imparable auge de los pagos digitales en República Dominicana - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/market-brief/el-petroleo-cae-por-temor-a-un-exceso-de-oferta-global/,El petróleo cae por temor a un exceso de oferta global  - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/fideicomiso-mas-protagonico/,El fideicomiso es cada año más protagónico,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/market-brief/finanzas/10-consejos-para-mejorar-tu-puntaje-crediticio-con-tarjetas-de-credito/,10 consejos para mejorar tu puntaje crediticio con tarjetas de crédito - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/market-brief/finanzas/acuerdo-iran-ee-uu-hunde-el-precio-del-petroleo-4-que-significa-para-los-mercados/,Acuerdo Irán-EE.UU. hunde el precio del petróleo 4%: ¿qué significa para los mercados? - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/finanzas/china-amenaza-la-industria-latinoamericana-el-informe-de-moodys-que-preocupa-a-la-region/,China amenaza la industria latinoamericana: el informe de Moody's que preocupa a la región - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/finanzas/como-elegir-la-mejor-tarjeta-de-credito-en-republica-dominicana/,¿Cómo elegir la mejor tarjeta de crédito en República Dominicana? - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/finanzas/como-es-la-distribucion-de-la-riqueza-en-republica-dominicana-y-cuanto-ingresa-el-0-1-mas-rico/,¿Cómo es la distribución de la riqueza en República Dominicana?,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/finanzas/cuales-son-las-10-economias-con-la-mayor-inflacion-del-planeta-en-2026-segun-el-fmi/,¿Cuáles son las 10 economías con mayor inflación en 2026? FMI,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/finanzas/cuanto-dinero-se-necesita-para-criar-a-un-hijo-en-republica-dominicana-segun-sus-gastos-basicos/,¿Cuánto dinero se necesita para criar a un hijo en República Dominicana según sus gastos básicos? - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/finanzas/cuantos-anos-de-salario-minimo-se-necesitan-para-adquirir-una-vivienda-en-los-paises-de-america-latina/,¿Cuántos años de salario mínimo para comprar una casa?,0,0,0,0.000000,0.00
actual,2026-07-26,2026-08-11,/market-brief/finanzas/el-dolar-mantendra-su-reinado-global-por-que-oxford-economics-descarta-la-desdolarizacion/,El dólar mantendrá su reinado global: ¿Por qué Oxford Economics descarta la desdolarización? - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/finanzas/el-giro-de-los-mercados-en-julio-la-divisa-latinoamericana-que-vence-al-dolar-e-impacta-la-region/,El giro de los mercados en julio: La divisa latinoamericana que vence al dólar e impacta la región - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-09,2026-07-25,/market-brief/finanzas/el-golpe-de-la-inflacion-en-tus-viajes-cuanto-cuesta-vacacionar-en-2026/,¿Cuánto cuesta viajar en 2026? Impacto de la inflación,0,0,0,0.000000,0.00
